person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,is_bridge,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,cross_comm_connections,cross_comm_ratio,bottleneck_score,avg_neighbor_importance,neighbor_diversity_entropy,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,high_severity_ratio,severe_ratio,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,true_role,predicted_role,mo_importance_score
258,2,0.005763688760806916,0.011941830054471856,0.13820214512436427,0.00023854675015835044,0.0,1,1,0.6666666666666666,3,0.0,0,-0.3304992440614045,1,0.25,0.005366192984199543,0.007246256101014476,-1.000088900581841e-12,12,8,2.25,1,2,6,3,0.25,0.08333333333333333,0.3429826498031616,-0.3528592586517334,-0.3177024722099304,-0.12434424459934235,0.493584543466568,0.7691784501075745,-0.9318983554840088,0.2626150846481323,-1.0907188653945923,0.04159153252840042,-0.5432887673377991,-0.5900781154632568,-0.22283552587032318,-0.1797190010547638,1.2457059621810913,0.5678225755691528,-0.8603021502494812,0.5135164260864258,0.10423006862401962,-0.42137712240219116,0.4938024878501892,0.5228190422058105,-0.21732716262340546,-0.1387956142425537,0.08979202061891556,-0.06378033012151718,0.3950597643852234,-0.19178567826747894,0.5292999744415283,-0.15607480704784393,0.6518340110778809,-0.7203056812286377,0.3972177505493164,0.774132490158081,0.04422147199511528,-0.4273061454296112,-0.13658647239208221,0.2789019048213959,-0.5840579271316528,-0.04725084826350212,-0.7547111511230469,0.16022196412086487,-0.3801073431968689,1.4120289087295532,-0.3897717595100403,0.3589309751987457,0.27998068928718567,-0.1752176433801651,-0.05098215118050575,-0.04315255209803581,0.10719086229801178,0.2103300541639328,0.5665153861045837,1.1358156204223633,0.365509957075119,-0.39851418137550354,-0.061664752662181854,0.37282177805900574,0.02846487984061241,0.19156460464000702,-0.9233717918395996,-0.32492730021476746,-0.08182737976312637,-0.0506785549223423,Enabler,Peripheral,0.022520870252694596
259,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,8,4,1.875,0,0,1,7,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.007487293317409077
260,1,0.002881844380403458,0.0,0.12337866871012783,3.071341504427452e-05,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.005366192984199543,0.00398421118785597,-1.000088900581841e-12,9,5,2.0,0,0,1,8,0.2222222222222222,0.1111111111111111,0.44886645674705505,0.16809774935245514,0.09820275008678436,0.2602353096008301,0.6580763459205627,-0.0717262551188469,-0.8757802248001099,0.8894057869911194,0.11820897459983826,0.18903103470802307,-0.04228167235851288,-0.8341653347015381,-0.7742624878883362,-0.1303965002298355,0.22171731293201447,-0.3041403591632843,-0.7134131193161011,-0.4076286852359772,0.4293668270111084,-0.16307710111141205,0.703041136264801,1.1612378358840942,0.4467949867248535,-0.045554980635643005,-0.12798264622688293,-1.018105149269104,0.6994667053222656,0.16005079448223114,0.48963215947151184,-0.22508442401885986,0.6902172565460205,-0.21564160287380219,1.0651824474334717,0.34092098474502563,1.1307957172393799,-0.9222433567047119,0.27717840671539307,-0.6844269037246704,-0.8749558925628662,-0.46596238017082214,0.0024518815334886312,0.348183810710907,0.17780789732933044,0.5851200222969055,0.6986211538314819,-0.027581488713622093,-0.4661021828651428,-0.030283279716968536,-0.2189912050962448,0.014826255850493908,-0.18553264439105988,0.26329609751701355,-0.4604419469833374,0.4529595971107483,-0.3959522843360901,-0.1738571971654892,0.7317360043525696,-0.22832144796848297,0.07910953462123871,0.5583916306495667,-0.6258573532104492,0.15550607442855835,-0.2357671856880188,0.7485427856445312,Peripheral,Peripheral,0.020198977967789557
261,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,8,4,1.625,0,0,0,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.006743029568163641
262,1,0.002881844380403458,0.0,0.1682561155045792,0.0043668063941144425,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.005366192984199543,0.015977394108808062,-1.000088900581841e-12,12,4,1.6666666666666667,0,0,1,11,0.16666666666666666,0.0,0.2583615481853485,-0.22551098465919495,0.05874034762382507,0.2730404734611511,0.03311583399772644,-0.14410936832427979,-0.5485912561416626,0.13603651523590088,-0.04833269119262695,-0.541789710521698,-0.5113207697868347,-0.19413305819034576,-0.6728612780570984,0.08371562510728836,-0.006205263081938028,0.5459452867507935,-0.5422040820121765,0.007956471294164658,-0.1562216579914093,-0.214190274477005,0.5892394781112671,0.6871874332427979,0.15874479711055756,-0.6128715872764587,0.5008434057235718,-0.003973341081291437,0.31503239274024963,-0.0003671072772704065,-0.05615122988820076,0.10515372455120087,-0.012361165136098862,0.15812061727046967,0.1231721043586731,0.13436590135097504,-0.2903049886226654,-0.8666549921035767,-0.36460041999816895,-0.2740713655948639,-0.05823896452784538,0.7423388957977295,0.29243820905685425,0.03884351998567581,0.386443167924881,0.0716686099767685,0.15476757287979126,0.3446207344532013,-0.6002891659736633,-0.5322504639625549,0.13111408054828644,0.3039374351501465,0.1015041172504425,0.34668830037117004,0.015160584822297096,0.4370265603065491,0.3046248257160187,0.19507673382759094,0.02680140733718872,-0.2746170461177826,0.11593319475650787,0.4882100820541382,-0.3497065007686615,-0.3835994601249695,0.4123535752296448,-0.07289277017116547,Peripheral,Peripheral,0.020127660097736092
263,1,0.002881844380403458,0.0,0.1614324950252046,0.0011959256011367988,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.005366192984199543,0.011999800103279971,-1.000088900581841e-12,5,4,2.6,0,0,1,4,0.2,0.2,0.39968571066856384,0.0765940248966217,-0.610846757888794,-0.02002756856381893,0.41597115993499756,0.006501803640276194,0.42937788367271423,0.026309818029403687,-0.04873954877257347,0.18798615038394928,-0.7202752828598022,-0.7108872532844543,-0.5207277536392212,0.03735712543129921,0.28261932730674744,-0.02169831469655037,-0.8582566976547241,-0.2766496539115906,0.32025864720344543,-0.11265047639608383,0.22431209683418274,0.5423523783683777,0.3916502296924591,-0.6324148774147034,-0.18648844957351685,0.04182351008057594,-0.2963033616542816,0.3116360604763031,0.10395379364490509,0.01252749003469944,-0.10702124983072281,0.16999444365501404,0.985332190990448,-0.149070143699646,-0.034419361501932144,-0.7304534912109375,-0.3288840353488922,-0.27431195974349976,-1.1969261169433594,-0.4852851331233978,-0.32228511571884155,-0.33462902903556824,0.10766147077083588,0.333840548992157,-0.1337406188249588,0.2741202712059021,-0.19764763116836548,-0.23920118808746338,-0.18329332768917084,0.13323678076267242,0.0006858608685433865,-0.21289893984794617,0.15970207750797272,0.4633019268512726,-0.29888543486595154,0.19492915272712708,0.5401246547698975,-0.16126307845115662,-0.09013128280639648,-0.010735636577010155,-0.402116984128952,-0.4362347722053528,0.20760291814804077,0.6611781120300293,Peripheral,Peripheral,0.02108805577912286
264,5,0.01440922190201729,0.005681279500430395,0.22695010928524637,0.058098779615961646,0.2,3,1,0.4666666666666667,6,0.0,0,0.44913999833985735,1,0.25,0.012555850682340684,0.03895585624537709,-1.000088900581841e-12,12,12,2.25,4,3,2,3,0.3333333333333333,0.16666666666666666,-0.07453221827745438,-0.3600374758243561,0.06820081919431686,-0.21951128542423248,0.39873722195625305,-0.1334688812494278,-0.30511045455932617,0.20326857268810272,-0.35651007294654846,-0.2971508800983429,-0.24278731644153595,-0.7491598725318909,-0.023207388818264008,0.3565009534358978,-0.3164805471897125,0.0046416944824159145,-0.456370085477829,0.06065976247191429,-0.11568509042263031,-0.2699003219604492,0.2605043351650238,0.34051835536956787,-0.31894493103027344,-0.6193101406097412,0.252873957157135,0.2635340094566345,0.4678833484649658,0.10017960518598557,-0.000497517641633749,-0.5101879239082336,-0.18132072687149048,-0.11245933920145035,0.15609222650527954,-0.18642908334732056,0.12643687427043915,-0.20125386118888855,-0.4318197965621948,-0.5033807754516602,-0.4497477114200592,-0.017463326454162598,-0.15525490045547485,-0.12579979002475739,-0.048992373049259186,0.2603211998939514,0.13296782970428467,-0.015430096536874771,-0.24255721271038055,-0.24479982256889343,-0.03939829766750336,0.35500648617744446,0.08056842535734177,-0.006962749175727367,0.3592509627342224,0.8376345634460449,0.20029494166374207,0.4706813097000122,0.28691112995147705,-0.09457141160964966,-0.16845761239528656,0.5786468386650085,0.0062233819626271725,-0.07402605563402176,0.10476161539554596,0.05153216794133186,Enabler,Peripheral,0.025086455775832957
265,4,0.011527377521613832,0.003632098502675026,0.19721283942453288,0.018832781514866295,0.0,3,1,0.4,5,0.0,0,0.18926025087277007,1,0.25,0.019496342625988778,0.007417676347540391,-1.000088900581841e-12,13,10,2.6153846153846154,4,3,5,1,0.3076923076923077,0.23076923076923078,-0.14154203236103058,-0.11717046797275543,0.009973827749490738,-0.2359493225812912,0.33489519357681274,-0.10151316225528717,-0.3791114389896393,0.4427417516708374,-0.1507512629032135,0.3731313943862915,-0.25459468364715576,-0.6018263101577759,-0.5121812224388123,-0.11999056488275528,0.014365929178893566,0.05758054181933403,-0.44765689969062805,-0.07528645545244217,-0.23704487085342407,-0.025037353858351707,0.9042367935180664,0.8100728988647461,0.36847391724586487,-0.2767426669597626,0.3794812858104706,-0.14485958218574524,0.11353112757205963,-0.3921385109424591,0.08016631007194519,-0.15518222749233246,0.52989661693573,-0.41617679595947266,-0.02159331552684307,0.20418961346149445,0.12672726809978485,-0.21386785805225372,0.08432033658027649,0.23976825177669525,-0.46104496717453003,-0.7465035319328308,-0.22279269993305206,0.028893714770674706,0.019468890503048897,0.1004859134554863,0.017910165712237358,0.21566031873226166,-0.21353133022785187,-0.38752228021621704,0.030879847705364227,-0.08735808730125427,-0.4160909056663513,0.21968905627727509,0.5614137053489685,0.5509659051895142,0.3697592318058014,-0.21132278442382812,0.3413057029247284,0.3743862211704254,-0.5306692719459534,-0.01370377466082573,-0.5694469809532166,-0.17627497017383575,0.11717098951339722,-0.4352428913116455,Enabler,Peripheral,0.024643571822879136
266,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,4,3,1.75,0,0,1,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.006162503843752202
267,1,0.002881844380403458,0.0,0.16100292478830944,0.0022925381861361037,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.0,0.014526328063833685,-1.000088900581841e-12,9,6,2.2222222222222223,0,0,3,6,0.5555555555555556,0.0,0.18120171129703522,-0.45602723956108093,-0.45279067754745483,0.6360969543457031,-0.16598540544509888,-0.6647726893424988,-0.7289251685142517,-0.2620619535446167,-0.06970406323671341,0.16484317183494568,0.07118834555149078,-0.39249080419540405,-0.2314743548631668,0.6178795099258423,0.03144874796271324,0.44256311655044556,-1.1840158700942993,0.08912275731563568,0.13072504103183746,0.09782914817333221,0.5039929151535034,0.29693329334259033,0.5406612157821655,-0.33649563789367676,-0.4469360411167145,-0.1475474089384079,-0.040828049182891846,-0.12401407212018967,-0.16186334192752838,-0.3458854854106903,-0.30487653613090515,0.1199425458908081,0.6681156754493713,0.23727045953273773,0.4781810939311981,-0.0029099455568939447,0.482943058013916,-0.3004947006702423,-0.29994910955429077,0.034322746098041534,-0.7437692880630493,-0.13647405803203583,0.12368850409984589,0.5235122442245483,-0.1810411810874939,-0.17871658504009247,-0.012660163454711437,-0.22911827266216278,-0.42284396290779114,0.27804628014564514,-0.2924732267856598,0.2279023975133896,0.4996976852416992,0.33836740255355835,0.5877501964569092,0.27099740505218506,0.14980004727840424,-0.36874499917030334,-0.4023439288139343,0.486790269613266,-0.08881527930498123,-0.28203293681144714,0.34524717926979065,0.13171525299549103,Peripheral,Peripheral,0.020776577553029276
268,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,5,4,1.6,0,0,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.005954109993963482
269,5,0.01440922190201729,0.023520274481561163,0.19811689304337485,0.02712852201552107,0.0,3,1,0.3333333333333333,6,0.0,0,0.44913999833985735,1,0.25,0.035443933325470404,0.013747155946522562,-1.000088900581841e-12,8,8,2.625,1,2,3,2,0.5,0.125,-0.025472590699791908,-0.05803174152970314,-0.22570274770259857,-0.03155870735645294,0.4100026488304138,0.2731357514858246,-0.5801276564598083,0.15376830101013184,-0.166424959897995,-0.007738112937659025,-0.3261399269104004,-0.5089269876480103,-0.2491965889930725,0.3142942488193512,0.03240823745727539,0.1581874042749405,-0.10117697715759277,-0.21653471887111664,-0.03376064822077751,0.17057113349437714,0.5453632473945618,0.8684463500976562,0.1916917860507965,-0.6671504974365234,0.20149098336696625,-0.1425779163837433,0.2702582776546478,0.10819640010595322,-0.29558801651000977,-0.2684030532836914,0.16020087897777557,-0.2036440074443817,-0.15673506259918213,0.15715116262435913,-0.004211333580315113,0.02596255950629711,-0.3566339910030365,-0.39096179604530334,-0.408534437417984,-0.025873690843582153,-0.4381196200847626,0.06080913171172142,-0.19496335089206696,0.460493266582489,0.23310309648513794,0.1887998729944229,0.3294397294521332,-0.6275684237480164,-0.2651877999305725,-0.601567804813385,-0.42253920435905457,-0.056238021701574326,0.26210692524909973,0.20681548118591309,0.11863534152507782,-0.38357338309288025,0.14092831313610077,0.5700590014457703,-0.40802672505378723,0.2624101936817169,-0.2918393909931183,-0.4772131145000458,0.32420745491981506,0.10163398832082748,Enabler,Peripheral,0.025867244267553397
270,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,9,5,2.6666666666666665,0,0,1,8,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.010082292923111493
271,3,0.008645533141210374,0.00045127554980096073,0.16967161843927842,0.0075113613985615686,0.0,3,0,0.5,4,0.0,0,-0.07061949659431722,1,0.25,0.007348848119754571,0.009555827284557466,-1.000088900581841e-12,9,5,1.7777777777777777,0,0,3,6,0.2222222222222222,0.0,0.09261808544397354,-0.4619022607803345,-0.07661747932434082,0.14474013447761536,0.3924430012702942,-0.009779999032616615,-0.1743059754371643,0.790300190448761,0.24008238315582275,0.3049793839454651,-0.19045589864253998,-0.6193303465843201,-0.5060427188873291,-0.10456864535808563,-0.33194485306739807,0.1612001657485962,-0.2573477327823639,-0.04411826282739639,-0.04980674758553505,0.1429721862077713,1.0343066453933716,0.573090672492981,0.539513885974884,-0.15739838778972626,0.3785512149333954,-0.39960387349128723,0.07383732497692108,-0.29734480381011963,0.5443745851516724,0.1364981234073639,0.7079423069953918,-0.24791251122951508,0.3071368634700775,0.0758717730641365,0.3996623754501343,-0.5129811763763428,-0.11532308161258698,-0.11210793256759644,-0.731835126876831,-0.6106210947036743,-0.2186894565820694,-0.10559950768947601,0.1154683381319046,0.1356176733970642,0.42198818922042847,0.07683642953634262,-0.08933909237384796,-0.2070554494857788,0.12327054142951965,-0.03937520459294319,-0.4817272424697876,0.008177056908607483,0.22236014902591705,0.695207417011261,-0.03367853909730911,0.05857307091355324,0.4672708809375763,0.30829939246177673,-0.28815439343452454,0.06094278022646904,-0.27995407581329346,-0.16942237317562103,-0.23956961929798126,-0.26291224360466003,Peripheral,Peripheral,0.019996808009718734
272,1,0.002881844380403458,0.0,0.16091728493469862,0.0021409378285764153,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.005366192984199543,0.0032416060700570844,-1.000088900581841e-12,6,4,1.6666666666666667,0,0,1,5,0.16666666666666666,0.0,0.2607116997241974,-0.7152910828590393,-0.29086506366729736,0.7494398951530457,0.09026303142309189,0.2339472621679306,-0.20729012787342072,0.3893374502658844,0.10719753801822662,0.2095155566930771,-0.4640151560306549,-0.24367481470108032,-0.526218831539154,0.7363578081130981,-0.452956885099411,0.5961195230484009,0.009521149098873138,0.2996279001235962,-0.0020483280532062054,-0.12616920471191406,0.34764906764030457,0.6402980089187622,-0.181503564119339,-0.5235775113105774,-0.11777301877737045,-0.1431242972612381,0.4144577383995056,-0.24374833703041077,0.2053406685590744,-0.12881802022457123,0.028292469680309296,0.054962173104286194,0.12446340918540955,0.30887389183044434,-0.2961072325706482,0.03975838050246239,-0.14468158781528473,-0.4885844886302948,-0.8788824677467346,-0.6120339632034302,0.11668243259191513,-0.06159777194261551,0.21125145256519318,0.2587701082229614,0.41574370861053467,0.43252572417259216,-0.4435979425907135,0.6468458771705627,-0.09153132140636444,-0.23097024857997894,0.05331148952245712,-0.029512502253055573,0.1612335443496704,0.5722216963768005,0.2593231797218323,-0.21567869186401367,-0.3083881139755249,-0.44344624876976013,-0.4171251654624939,0.435198038816452,-0.7635628581047058,-0.0871795117855072,0.08502133190631866,0.48729321360588074,Peripheral,Peripheral,0.018592649169014302
273,3,0.008645533141210374,0.018992813669647318,0.16549480069870537,0.0031873712551235335,0.0,2,1,0.5,4,0.8888888888888888,2,-0.5903789915284918,2,0.5,0.017562317771003068,0.008091295038688889,0.6365141682928128,8,6,1.625,0,0,3,5,0.125,0.0,0.12307693809270859,0.01085580512881279,-0.6443155407905579,-0.06560972332954407,0.7613188624382019,0.22559083998203278,-0.7128560543060303,-0.23359060287475586,-0.13163354992866516,-0.1416950225830078,-0.3116006851196289,-0.5780095458030701,-0.37444403767585754,0.4212641417980194,-0.1709568202495575,0.28990525007247925,-0.05024836212396622,-0.23488087952136993,-0.02580200508236885,0.14271456003189087,0.46628105640411377,0.8750625848770142,0.28981244564056396,-0.7010509371757507,0.08714628964662552,-0.0601096972823143,-0.1709609478712082,-0.09997401386499405,-0.43131381273269653,-0.7449184060096741,0.34271910786628723,-0.3019346594810486,-0.14942552149295807,0.00938289612531662,0.005987916141748428,0.001015551039017737,-0.18084238469600677,-0.46834081411361694,-0.3864835500717163,0.10808782279491425,-0.4296998381614685,0.3175925016403198,0.057987987995147705,0.45902472734451294,0.23920777440071106,0.23937484622001648,0.48366641998291016,-0.7099762558937073,-0.02649710513651371,-0.6988795399665833,-0.39262986183166504,0.05328337848186493,0.3922453820705414,0.028953757137060165,0.141232430934906,-0.30656516551971436,0.2862590551376343,0.755719006061554,-0.2934982180595398,0.1592584103345871,-0.18155133724212646,-0.2617097795009613,0.03386367857456207,0.26317986845970154,Peripheral,Peripheral,0.032695724667126544
274,5,0.01440922190201729,0.018436218795316945,0.24299156279295855,0.07847322841871017,0.0,3,0,0.3333333333333333,6,0.0,0,0.44913999833985735,1,0.25,0.00934252506020623,0.0763370591552214,-1.000088900581841e-12,5,3,3.2,0,4,1,0,0.4,0.4,-0.06592649221420288,-0.29397067427635193,-0.01743648387491703,-0.08530231565237045,0.049003664404153824,0.004648109897971153,-0.317444771528244,0.1305045634508133,-0.3429450988769531,0.11587301641702652,-0.15930649638175964,-0.32712772488594055,-0.28548863530158997,0.024434790015220642,0.10766306519508362,0.28782039880752563,-0.43068358302116394,0.030538542196154594,-0.2977653741836548,-0.041742097586393356,0.5361108779907227,0.4611831605434418,0.20107415318489075,-0.07889312505722046,0.06094178184866905,0.026376543566584587,0.3143903315067291,-0.2268119603395462,-0.08176513761281967,-0.12120995670557022,0.43197202682495117,-0.4752063751220703,0.2652313709259033,0.32411888241767883,-0.0950642079114914,-0.24712508916854858,-0.28638800978660583,0.1963655650615692,-0.45273154973983765,-0.3454570174217224,-0.22050362825393677,0.14738629758358002,0.12384352833032608,0.5823485255241394,0.06398481130599976,0.4314715564250946,0.0429525263607502,-0.08739262819290161,-0.20481586456298828,0.0489475354552269,-0.1535947173833847,0.1846572607755661,0.3345579504966736,0.8122240900993347,0.18901793658733368,-0.2138335108757019,0.2952273488044739,0.30064910650253296,-0.23765330016613007,0.14136292040348053,-0.3285635709762573,-0.14281241595745087,0.24436886608600616,-0.18204490840435028,Broker,Peripheral,0.028014537671692694
275,1,0.002881844380403458,0.0,0.1629103369290433,0.002142260402767817,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.005366192984199543,0.003632098502675026,-1.000088900581841e-12,10,5,2.1,0,0,3,7,0.2,0.1,-0.16777214407920837,-0.19078360497951508,-0.061000753194093704,-0.2698126435279846,0.15152789652347565,-0.06468772888183594,-0.23383715748786926,0.36591440439224243,-0.20081646740436554,0.3207207918167114,-0.24259570240974426,-0.5901921391487122,-0.5366166234016418,-0.03724221885204315,-0.03437524288892746,0.19948861002922058,-0.482765793800354,-0.1511700600385666,-0.3445747494697571,0.04903183877468109,1.0862287282943726,0.8803697228431702,0.3929677903652191,-0.25319191813468933,0.29632478952407837,-0.40504133701324463,0.14260512590408325,-0.28914639353752136,0.21972250938415527,-0.18835648894309998,0.6362698674201965,-0.611528754234314,-0.16369810700416565,0.2588441073894501,0.16721317172050476,-0.3515603244304657,0.03661284223198891,0.12959706783294678,-0.36652329564094543,-0.6745897531509399,-0.17127680778503418,0.1063714325428009,0.0010645160218700767,0.03809719532728195,0.053564488887786865,0.014609082601964474,-0.10462267696857452,-0.3244793117046356,0.22693119943141937,0.003571748035028577,-0.5351417064666748,0.2448468953371048,0.4565671682357788,0.7369773983955383,0.3338032066822052,-0.2395372986793518,0.5926188826560974,0.538506269454956,-0.6195805072784424,0.12229879945516586,-0.5195303559303284,-0.26923832297325134,0.0639973059296608,-0.5049172639846802,Peripheral,Peripheral,0.020835426931424903
276,2,0.005763688760806916,0.014434542153220835,0.1604904486351371,0.001013369381525635,0.0,1,1,0.6666666666666666,3,0.0,0,-0.3304992440614045,1,0.25,0.015999205008446787,0.014420049641018806,-1.000088900581841e-12,6,5,1.8333333333333333,0,0,1,5,0.16666666666666666,0.16666666666666666,0.004822243470698595,-0.5280331969261169,0.2623770534992218,0.4828121066093445,0.23470857739448547,-0.34459182620048523,-0.30686241388320923,0.0798090323805809,-0.6155394315719604,0.39358264207839966,-0.0240828488022089,-0.7304578423500061,0.21587421000003815,-0.33657392859458923,0.025481615215539932,0.7671957612037659,-0.8798309564590454,-0.23878386616706848,0.3162393271923065,0.2783427834510803,0.3647668659687042,0.10001454502344131,0.48177653551101685,-0.9514768123626709,-0.07952622324228287,-0.2436765879392624,0.6990123987197876,-0.4428398013114929,-0.419007271528244,-0.5735657215118408,0.48770979046821594,-0.5503082871437073,0.3800283968448639,0.31687337160110474,-0.5196390748023987,-0.6058512926101685,0.019514046609401703,0.11891094595193863,-0.66922527551651,-0.026666149497032166,0.41365551948547363,-0.6579100489616394,0.5726911425590515,0.6032219529151917,0.19412043690681458,-0.11398317664861679,0.07361692935228348,-0.5303882360458374,-0.013900903053581715,-0.6155011653900146,0.7748750448226929,0.06998107582330704,0.22568762302398682,0.2824639081954956,0.03166019171476364,-0.04443580284714699,0.9083301424980164,-0.049084823578596115,-0.21176466345787048,0.3389189541339874,-0.29607683420181274,0.2999648451805115,0.35191357135772705,-0.02901182509958744,Peripheral,Peripheral,0.02044631462863927
277,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,8,5,2.0,0,0,2,6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.007859425192031795
278,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,7,5,2.4285714285714284,0,0,2,5,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.008897141505265431
