person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,load_centrality,betweenness_norm,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,is_bridge,incident_bridges,constraint,predicted_role,mo_importance_score
197,12,0.03007518796992481,0.0066928831052460655,0.28025196727798785,0.07004272851888119,0.06060606060606061,9,0.004057506584618393,531.4216114396429,0.20512820512820512,13,0.0,0,0.7844329087346295,16,7,2.4375,4,11,1,0,-0.11316412,-0.030934557,0.16646002,0.16180433,0.21316917,0.13872121,-0.062431592,-0.35762224,0.17285082,0.07489836,0.084720716,-0.10175913,0.013387303,-0.016777603,-0.1619613,0.07351143,-0.37782937,0.022192944,-0.16150682,0.17693615,-0.2879372,0.22078474,-0.21230929,-0.24917923,-0.26613465,-0.078070864,0.17800827,0.21064363,0.041907057,0.12170082,0.123626225,0.12072879,-0.010760489,-0.22102775,-0.101788126,0.38427413,-0.04181852,-0.21191324,-0.07253826,-0.026658408,0.048779983,0.116417736,0.004931063,-0.034536004,-0.06364928,0.17946434,-0.2385858,-0.12858813,0.035122573,0.13347666,0.3007274,0.3002805,0.121673815,-0.25484726,-0.13103172,0.04773045,0.0591631,-0.14633213,0.13413252,2.7717942e-06,-0.13037196,0.05648943,0.3659953,-0.056134082,0.29094052,-0.12671852,0.084071375,0.1480685,0.012726964,-0.19295965,0.020936994,-0.17844518,-0.22221912,-0.014130008,-0.17024896,0.0030743983,0.06516357,0.14115854,-0.10115537,-0.09387987,-0.020041546,-0.10124206,0.0039275973,0.03374523,0.16949655,0.2384381,-0.087019905,-0.14528653,-0.0922397,-0.1416812,-0.049987167,0.02553845,0.10823224,-0.008573759,-0.32689863,0.11711744,-0.06339694,-0.17418456,-0.009243676,0.052010283,-0.018835437,0.059965376,-0.1791283,0.18736076,0.05206336,0.07246313,-0.01833591,0.11489627,0.4600815,0.1296456,0.16109942,0.09272137,-0.009959901,0.096982785,0.014109589,0.067064434,0.22035015,-0.1956635,-0.13154098,0.022100361,-0.0070021152,0.036331926,0.11817693,-0.23863482,-0.21037124,-0.09225368,0.04046608,-0.06673861,0,0,0,Broker,0.745791387753175
198,2,0.005012531328320802,9.214829368227941e-05,0.20942103808845128,0.002501914556024982,0.0,2,0.00013593097763952037,7.316666666666666,0.6666666666666666,3,0.0,0,-0.6706518452640555,10,8,2.0,0,2,2,6,-0.711816,0.29104474,-0.33059335,-0.025113635,0.04703912,-0.25773925,-0.11995935,-0.33930206,-0.3565143,-0.16882071,-0.00657462,-0.0800659,0.042621434,-0.3843114,0.4411525,-0.015072113,-0.11766118,-0.22790092,0.06637172,0.22002333,-0.0058899214,0.40193683,-0.58355147,-0.53272384,-0.31165603,0.41062278,-0.8020366,-0.027354708,0.31518424,0.16332202,-0.072023965,0.16192792,0.04284371,-0.32293957,0.18642256,0.36272252,0.1963558,-0.50989085,-0.02860927,-0.48849076,0.5497484,-0.0657797,0.013386229,-0.17164734,-0.1024816,0.23474082,-0.054684654,-0.43000516,-0.1743417,-0.01681625,0.109803945,0.026130883,0.28147763,-0.23365204,-0.26252198,-0.17441137,0.074165724,-0.24212012,-0.07032639,-0.5227884,-0.48371178,0.1717258,0.4253854,-0.014285349,0.11797324,-0.2084737,-0.40228972,-0.14453521,0.2742238,-0.07599375,0.052040026,-0.07146291,-0.46856073,-0.19631381,-0.069288015,0.1642798,0.270669,-0.01640577,0.026880957,-0.12607192,-0.10743015,0.17202003,-0.4420954,0.18139528,0.17024086,0.30131802,0.27848828,-0.22479069,-0.10339284,-0.3725493,0.29591894,0.16529915,-0.12056865,-0.09787546,0.07009984,0.058183864,0.11018238,0.020433394,-0.22741656,-0.29939932,-0.35287187,-0.030924097,-0.17471342,0.061323274,0.19176896,0.049847636,0.27712333,-0.05901002,0.5361985,-0.039368268,0.13587278,0.17677091,-0.020706428,-0.1388689,-0.10752529,-0.0473799,-0.030823436,0.036660474,0.040287655,0.07746482,0.4164041,-0.17548388,0.197375,0.028851114,-0.3283087,0.023812646,0.08881029,-0.25359932,0,0,0,Peripheral,0.01041407856052232
199,0,0.0,0.0,0.0,7.590317288714358e-60,0.0,0,0.0,0.0,0.0,1,0.0,0,0.0,11,5,2.5454545454545454,0,1,0,10,-0.003344005,0.0014589867,0.0073328605,-0.006249749,0.0072576674,-0.0011505932,0.0018572947,-0.0046205735,0.00062209275,-0.0048949895,-0.0028198203,-0.003061762,0.0049228566,0.0045265993,0.0056348573,0.0052611344,-0.0040569613,0.005406906,-0.002828016,-0.006362632,-0.005904096,0.00014766399,0.002755139,2.8841197e-05,-0.006052887,-0.006842437,-0.0010327967,0.0047738906,0.0042839395,-0.0015023965,-0.0047714952,0.0014311988,0.0044578454,-0.0074136397,-0.0046301,-0.0067030564,-0.002327931,0.00088471454,-0.0005421052,0.004925943,-0.0075077983,-0.0015759096,-0.0019553918,0.005240294,-0.00010751281,-0.007060376,-0.0023231572,0.0068960087,0.0019164262,0.0008344883,-0.005375359,0.005321134,-0.005583385,-0.0028750757,0.0042116754,-0.00535764,0.001336392,-0.0020282753,-0.007076187,0.0024043508,0.0054831784,-0.0035662726,0.0031920178,-0.005825892,0.0034295795,0.0028761588,-0.0041119875,-0.005810445,-0.004017422,0.006437433,-7.474236e-05,-0.00696487,-0.007332434,0.004850055,0.0018702764,0.003373566,-0.0049210554,-0.003720048,0.0063146455,-0.00072546396,-0.006682869,0.0030084662,-0.0021658456,0.0013402477,0.0075897016,0.0017086491,-0.00074874423,-0.00414934,0.0014990559,-0.00085537974,-0.006330748,-0.004133202,-0.004377758,0.004988716,0.0061934376,0.007222049,0.0013723243,-0.007761413,0.0020480705,0.004404478,-0.00554436,0.0019393889,0.0022209175,0.0047831694,-0.0023041898,0.00032099336,0.0005365992,0.0039750794,-0.00421492,0.0066771246,0.0026278272,-0.0016079824,-0.0033599483,0.0012284731,0.0043007256,0.00077897124,0.0065838248,-0.0024556983,-0.0003674617,-0.00019673258,-0.002917963,0.006684712,0.0037422078,0.0013062591,0.0063377675,-0.003641731,0.0007120576,-0.006782403,0,0,0,Peripheral,0.0
200,2,0.005012531328320802,0.0007632976841407924,0.2058377883873181,0.001768671178841824,0.0,2,0.0005311843814035222,60.60659941846306,0.6666666666666666,3,0.0,0,-0.6706518452640555,7,5,2.0,0,0,2,5,-0.3573327,-0.43034834,-0.122984014,0.0019802407,0.3672766,0.45274395,0.0031731839,-0.41354284,-0.21123703,-0.18997835,-0.03611641,-0.2735086,-0.077743605,0.045772973,0.3220661,-0.15070118,0.18237664,-0.18928456,-0.08684576,0.4487021,0.015950417,0.6090093,0.05616885,-0.38717398,-0.054313663,0.18724482,-0.039132215,0.31775287,-0.06276393,0.22231299,0.101825505,0.009946983,-0.23413008,-0.11669288,0.057720996,0.120163396,-0.19808713,-0.03867706,0.10514311,-0.09498956,-0.14396153,0.47577143,0.32815653,-0.37979892,0.19372159,-0.027488425,-0.37203848,-0.59685856,0.15492485,-0.010940693,0.11401898,0.043217856,-0.27789778,-0.260821,-0.36703518,-0.09122972,0.5321782,-0.009069643,-0.049840465,0.08831425,-0.09354777,-0.27061,0.19969067,-0.21230917,-0.2894314,0.031606022,0.44426474,-0.12062855,-0.09020757,0.2322633,0.3593936,-0.17548737,-0.27929732,-0.05391044,-0.49661523,-0.23777217,-0.11095247,0.102172665,-0.20915635,0.47242874,0.17195141,0.019298097,-0.37671146,0.44722554,0.36671922,0.69408745,-0.10725991,-0.28859633,-0.054758463,0.025152346,-0.083945125,0.4621479,-0.09527378,0.25881645,0.011226732,-0.039069008,0.15959565,-0.31833893,-0.44629335,0.039331924,-0.19679923,-0.0091128405,-0.34611934,0.39939886,0.22370353,-0.25731012,0.06700957,0.35176888,0.5715122,-0.2897672,0.028595854,0.19269471,-0.09816243,-0.15360913,-0.15270934,-0.3849739,0.1077237,-0.15306912,0.028174985,0.20717701,0.09136419,-0.2309872,0.35367072,-0.25008628,0.34302774,-0.25745356,0.2878832,-0.18443915,0,0,0,Peripheral,0.010467297230078583
201,4,0.010025062656641603,3.295419995200985e-05,0.21755661759892028,0.0064948796164658994,0.0,4,0.0004078341415402661,2.616596430389534,0.4,5,0.0,0,-0.37963489446431853,12,6,2.25,0,1,4,7,-0.1285694,-0.047566865,-0.23086509,-0.28559935,0.1928561,0.34092674,-0.30333957,-0.32097426,0.07202593,-0.026318753,0.08845214,-0.5017714,-0.08027206,-0.06630496,0.14142986,0.56379783,-0.35775554,-0.27950278,0.034025975,0.251017,0.054270156,0.037909467,-0.017419409,0.11369207,-0.026711758,-0.13763745,-0.3068229,0.5858191,0.02514837,-0.1720809,0.50623286,0.26146692,-0.26351753,-0.1810302,-0.20728043,0.15865655,0.015678063,0.28319463,-0.22808868,0.13884154,0.2762635,-0.06490517,-0.16086051,-0.20257771,0.26110035,-0.056851536,-0.21012358,0.09822397,-0.15364979,0.086794846,-0.12339384,-0.19428678,-0.0038471187,0.014047558,-0.3776113,0.102814026,0.23676516,0.419223,0.2511031,-0.41358665,-0.048034847,0.008168871,0.18675536,-0.026830744,0.75403863,0.1531492,0.14782423,0.39043003,0.32772723,-0.076575376,-0.021187346,-0.0128587475,-0.29516765,0.17597155,-0.15901193,-0.19712287,0.15151456,-0.2308293,-0.23991622,-0.31265685,-0.16374992,0.26853898,0.044164192,0.1903875,0.7253345,0.36559552,0.2115726,-0.25738573,-0.22607863,-0.16068846,0.17050214,-0.1557114,-0.05149213,0.10002347,-0.062987834,0.48339504,-0.30832064,-0.07918065,-0.25220826,0.32183143,-0.0056570335,-0.3328665,-0.043054357,0.65742886,0.049805317,0.08947339,0.19103675,0.20554814,0.33738437,0.19537161,0.18316565,0.3045532,0.50483775,-0.12466212,0.09914867,-0.25420386,0.12727733,-0.13675414,0.022167731,-0.051802285,-0.16344303,-0.10143509,0.12869318,-0.09239549,0.072497904,0.3908483,-0.35313872,-0.37297884,0,0,0,Peripheral,0.021023300364228507
202,6,0.015037593984962405,0.0005556708077749693,0.21468078656654857,0.007387885921206084,0.06666666666666667,4,0.0009386218960759899,44.12081780814034,0.3333333333333333,7,0.0,0,-0.08861794366458153,6,5,3.0,0,1,3,2,-0.10790936,-0.28661582,0.14784457,0.24147333,0.41233432,0.38743842,-0.0074593658,-0.1979043,0.22436136,-0.056122057,-0.2565766,-0.40116054,0.20994672,-0.16012718,0.017400905,0.13139525,-0.097160436,-0.12520383,-0.37186947,0.0047343946,-0.4050055,-0.24353562,-0.12127081,-0.49131745,-0.14203307,-0.3420276,0.06108716,0.12811296,-0.15876283,0.25966513,-0.019241625,0.26981688,0.12340385,0.10181875,-0.32205194,0.39266452,-0.11209507,0.10272701,-0.17950779,0.1831395,0.17569064,0.0629984,-0.21918909,0.02055127,0.26262698,0.35003242,-0.2605339,-0.12799346,0.1286121,0.0021955408,-0.01080659,0.10449981,-0.29573917,-0.3134469,-0.17464416,-0.18060614,-0.15691744,0.108536035,0.44322854,-0.009386341,-0.174184,0.36320272,0.49780506,0.13699993,0.4954451,-0.15762514,0.028853064,-0.18006733,0.09649939,-0.25502333,0.06881279,-0.19941047,-0.8240572,-0.06957611,-0.4439688,0.15939379,0.049272567,0.08301375,-0.16446109,-0.17312294,0.28837705,0.1282082,0.15560289,0.40304792,0.29926598,0.43382856,-0.13228853,0.28984168,-0.13000771,0.22539914,0.12781386,0.1441699,0.13886213,0.2971867,-0.22661869,0.5028641,-0.021574514,0.12790065,-0.46407756,0.0891846,-0.17069857,0.054360814,-0.51319283,0.4496247,0.016631166,0.14045641,-0.3276219,-0.28888494,0.32297692,-0.069752246,0.61428815,0.10910465,0.27956834,-0.15511231,0.1848237,-0.08830991,-0.077660754,0.068318725,-0.009011996,-0.13326213,0.033935145,-0.21872652,-0.003697599,-0.2466409,0.07423727,-0.38649458,-0.43472436,-0.27000657,0,0,0,Peripheral,0.025043557048419745
203,3,0.007518796992481203,0.0004123229280972886,0.20821283979178715,0.0019578120238576938,0.0,3,0.00023267158767286978,32.73885281385281,0.5,4,0.0,0,-0.525143369864187,7,5,2.4285714285714284,0,0,3,4,-0.3887932,0.0871634,-0.1348408,0.33316875,0.69102526,-0.079928316,-0.2246503,-0.41416398,-0.039013613,0.28678933,0.26045614,-0.15293384,-0.07407788,0.16533385,-0.029548682,0.24332765,0.17554003,-0.23927283,0.30956212,0.12138129,0.05961687,0.24830368,-0.26195955,-0.061053544,0.34293917,0.09635609,-0.2800251,-0.24880962,-0.06727295,0.04575791,0.07453066,0.35881662,0.105020255,-0.4830951,0.29672432,0.5447308,0.4579248,-0.16205391,-0.29282963,0.25972664,-0.08554479,0.30829582,0.2809324,-0.20281446,-0.17508759,-0.13975982,-0.5130011,-0.46432012,-0.31531942,-0.11733552,0.055737585,0.6413506,-0.08985679,-0.43177563,-0.45767894,-0.42242116,-0.03191624,-0.045314435,0.20596841,-0.19903786,-0.4953917,0.1715777,-0.006438608,-0.19163108,0.41447827,0.15840031,-0.077245146,0.3364168,-0.06687391,-0.50262046,0.13490415,-0.2982317,-0.31302866,0.41877365,-0.34220862,0.10047849,0.17486429,0.0070713954,-0.43523288,-0.20991912,-0.6259544,0.2884385,0.21200415,0.16946961,0.2952505,0.43654796,0.1317576,-0.05165141,0.3269531,-0.039023306,0.07627311,0.2813723,-0.03379415,0.008934107,-0.203577,0.2359045,0.032999605,-0.15657844,-0.17921062,-0.09410085,-0.13264509,-0.122904085,0.07049473,0.3221029,-0.099339366,0.1439884,-0.008658157,0.16749948,0.2978749,0.08751828,-0.15601344,-0.22103927,-0.13921075,-0.5092603,0.1520053,-0.010982517,0.2926066,-0.039562445,-0.1493911,-0.09577059,0.23527738,-0.28633344,0.5276132,0.05175968,0.3652654,-0.15323386,-0.02687018,0.0075181318,0,0,0,Peripheral,0.015409162479188492
204,10,0.02506265664160401,0.007271800467075945,0.2619451855445064,0.03075587425892149,0.13333333333333333,5,0.012121159329473106,577.3882288862972,0.2909090909090909,11,0.0,0,0.49341595793489246,11,8,2.727272727272727,3,2,3,3,-0.2764187,0.07064265,-0.08949334,-0.18830691,0.35997653,0.22559059,0.012060696,-0.2750058,-0.10996149,-0.01779662,0.107389584,-0.35514677,-0.13706024,-0.16323204,0.12908438,0.13995665,-0.19416186,-0.067953125,-0.17454761,0.064968996,-0.0824405,0.041878507,-0.18431336,-0.3034574,-0.22612202,-0.0027680686,-0.31944266,0.29711205,-0.0405696,-0.09428072,0.11834777,0.25377652,0.09766508,-0.17896038,0.11930991,0.19467787,0.19099487,-0.023939498,-0.37591898,-0.22078633,-0.027751973,0.09135177,-0.17636599,-0.09772961,-0.06652258,-0.15001479,-0.20246342,-0.28846666,0.0033691076,0.012901104,0.18368761,0.29591763,-0.19328417,0.09749149,0.039082326,-0.044846594,0.11856271,0.42434847,-0.03543802,-0.28244975,-0.327604,0.024948677,0.12410888,-0.32690996,0.5678017,0.13959771,0.012136375,-0.1619587,0.015847405,-0.23348413,-0.096242554,-0.07271083,-0.37564173,0.31614605,-0.101932205,-0.15081508,-0.027491162,0.2494736,0.086255714,-0.09219921,-0.14137039,-0.05018869,-0.009318024,0.3599767,0.4687527,0.04013492,-0.0009038369,0.11817672,-0.1414623,-0.09516707,-0.10666494,-0.117192425,-0.031403195,-0.22609204,0.1019493,0.21507844,-0.07636478,-0.039227527,-0.21019632,0.18292782,0.14098474,-0.10841369,0.083015986,0.44906026,0.19791926,-0.017587664,0.25307456,0.21677963,0.33503515,0.048458256,0.37139,0.34871337,0.016507618,-0.2933272,0.058006503,-0.23877628,0.3201115,-0.10899149,0.09044339,-0.13357815,-0.09836407,0.1121557,0.30232838,-0.09151975,0.124359064,0.03053213,-0.096873604,-0.07808787,0,0,0,Enabler,0.25140906905245686
205,2,0.005012531328320802,3.739664949638501e-05,0.20794624204557488,0.002360764499930018,0.0,2,9.647930635178776e-05,2.969331366662466,0.6666666666666666,3,0.0,0,-0.6706518452640555,13,7,2.4615384615384617,0,4,5,4,-0.21266711,0.09306043,-0.062931985,-0.027899165,0.42578772,0.12418093,0.13988279,-0.3549988,-0.038248125,0.18834732,0.3349652,-0.23136362,-0.3176071,-0.023865696,0.22796527,0.25337875,-0.029872227,-0.4114729,0.09223433,0.20125371,-0.434139,-0.12461965,-0.108194925,-0.09820152,0.11532396,-0.041253515,-0.5427359,0.34590316,-0.40505025,-0.13397232,-0.044689994,0.49328005,0.3914434,-0.31601238,0.22343686,-0.0017672343,0.41958323,0.07247084,-0.3408179,-0.16385378,-0.24130988,0.028066868,0.24798334,-0.16603208,-0.05284018,0.044418395,-0.33485895,0.08665465,0.08675186,-0.09446335,0.37976298,0.6329335,-0.14507711,-0.26982793,-0.20208776,-0.41754517,0.072947346,0.3096965,0.21583107,-0.3166197,-0.50220805,0.27888447,0.22083616,-0.30499613,0.75817245,0.23482624,0.02809749,0.19983171,0.058640365,-0.7051612,-0.19114381,-0.19129914,-0.11922128,0.45781556,-0.32237095,-0.16443697,0.3099579,-0.0068169613,0.19426352,0.16790947,-0.41571495,0.19523901,0.5069628,0.2420637,0.5496547,0.1547375,-0.16533796,-0.17351861,0.1751165,-0.08801282,0.044590812,0.13460019,0.13218789,-0.21950802,-0.00034304822,0.03686499,-0.23161456,-0.32195434,-0.11218786,0.09554774,0.35977015,-0.030741638,0.29187095,0.7418594,-0.1076917,-0.100172095,0.21679036,0.09821984,0.37430796,-0.07415129,0.11946775,0.42903543,0.15115424,-0.4668785,0.26154968,-0.036317352,0.24439646,-0.1658402,-0.03786374,-0.17973739,-0.15887648,-0.09899715,0.24871042,0.040565193,0.17155002,0.30215466,0.031818595,-0.03280851,0,0,0,Peripheral,0.01037833555048662
206,4,0.010025062656641603,0.0008145946380437057,0.21453898948163008,0.004505425922507509,0.0,3,0.0006188424952199965,64.67962885530828,0.4,5,0.0,0,-0.37963489446431853,11,7,2.8181818181818183,0,1,3,7,-0.4512761,-0.00857352,0.17728895,0.016526643,0.19704147,-0.10918752,-0.0002687628,-0.45463052,-0.13112178,-0.16013859,-0.23819713,-0.00230054,0.14921373,-0.052331906,0.5067746,-0.29363537,-0.33596155,-0.29588407,-0.19550765,0.3045584,0.012986228,0.2897687,-0.32124636,-0.33487937,-0.52597415,-0.3033716,-0.5572057,-0.17090519,0.31997263,0.18982477,-0.041001435,-0.08088967,0.09818105,-0.38803464,-0.17922445,0.52591354,-0.16394666,0.016650949,-0.021715075,-0.46260598,0.032670144,0.10441159,-0.0005029293,-0.019086698,-0.042501036,0.5703322,-0.13750657,-0.18523312,-0.36468747,-0.015361959,-0.12424963,0.1878989,0.06950527,-0.11972027,-0.20425116,-0.19070464,0.013366519,-0.31039926,0.120744556,-0.7417078,-0.28598976,0.44946164,0.58407617,-0.0073239137,0.62112015,-0.1976944,-0.2150557,0.12419271,0.13836169,0.02302942,0.4082034,-0.09333631,-0.42732581,-0.24474818,-0.2919671,0.2750695,-0.15090755,0.1671201,-0.5463134,-0.07925794,0.11669779,-0.098519854,-0.5324089,0.22410035,0.19709627,0.24343981,0.14118497,-0.4128844,-0.12477649,-0.025618736,0.08712647,0.09743774,0.30913866,-0.110317566,-0.16512199,0.07141589,0.022010652,-0.0025906165,-0.26238483,-0.1279729,-0.049609013,0.16126375,0.04495535,0.13835485,0.05125345,0.08438507,-0.2917631,-0.004915002,0.4530133,0.34131715,0.27235976,0.14105351,-0.109767705,-0.43256992,0.2460631,0.09287462,-0.22169445,0.09443197,0.27254546,0.16746351,-0.19559436,-0.28062376,0.07065372,-0.08897836,-0.0627547,-0.29914823,0.0065041506,-0.10676198,0,0,0,Peripheral,0.017782821822883123
207,24,0.06015037593984962,0.022633958519230758,0.2944805349729719,0.11175384628390062,0.010869565217391304,10,0.022697261848675893,1797.1589403854414,0.09,25,0.15972222222222232,2,2.239517662733314,13,5,2.6153846153846154,12,1,0,0,-0.160787,-0.039542325,-0.20920174,0.0071460386,0.3159843,0.0023560962,-0.04237923,-0.10572882,0.010041519,-0.09454945,0.0003227064,-0.02897095,-0.004891645,-0.04459702,-0.046657823,0.18279077,-0.13279155,-0.20555532,-0.17564653,0.13385253,-0.15408573,-0.022309074,-0.06669488,-0.17746717,-0.2079238,0.0017437141,-0.10173212,0.0012906669,-0.020087272,0.027921868,0.29743433,0.29130474,-0.0449533,-0.20513336,0.012508266,0.22350277,-0.025689809,-0.01964995,-0.01062535,-0.17540398,0.0062984177,-0.07351043,-0.0062144166,-0.09568761,-0.1747788,-0.1610485,-0.46877438,-0.28394556,0.042444605,-0.040643997,0.13205346,0.15347849,0.08570524,-0.016366238,-0.08796042,-0.11121025,0.057004727,0.14848204,-0.12820518,-0.054429717,-0.1361456,0.19311628,0.24970531,0.18294637,0.19258171,-0.06971797,-0.12318103,-0.18727899,0.08738945,-0.12800197,0.2470132,-0.20932382,-0.40859672,0.027384223,0.11577716,-0.058617298,-0.19426808,0.09718573,0.26590255,0.06416547,-0.09103296,-0.14895102,-0.06388391,0.12531911,0.25596574,0.30264965,0.037057653,0.01319214,0.010602622,-0.24183294,-0.028120102,-0.033831686,0.009764298,0.007340607,0.09198403,0.26878092,-0.063935526,-0.20683412,-0.09482287,-0.08825744,-0.13314049,0.10069389,-0.22004847,0.36210963,0.038851637,-0.11633974,0.08585893,0.041644584,0.3042075,0.2106242,0.12476689,0.12067939,0.06932205,0.11627613,0.02949712,0.085145034,-0.09085324,-0.06965241,-0.10363181,0.017591698,0.069101416,-0.040022254,0.065582044,-0.054863896,0.035314098,-0.20882986,-0.04268632,-0.004522621,0,0,0,Peripheral,0.10562121816925624
208,4,0.010025062656641603,0.001351420540915769,0.21553552095234768,0.005298692844648578,0.0,4,0.0007832534278202467,107.30414236925297,0.4,5,0.0,0,-0.37963489446431853,8,6,2.0,0,1,2,5,-0.15160601,0.13977444,-0.17015167,-0.005647083,0.5281392,0.17966731,-0.36994338,-0.5310349,0.22134893,0.10054531,0.09621056,0.059548397,-0.27864268,0.2619427,0.06956715,-0.14091823,0.07807995,-0.7244665,0.16307242,0.087726496,-0.014499846,0.012493441,0.1223468,0.26396984,0.073984705,0.0330187,-0.020450903,0.14370075,-0.39985722,0.105657145,0.17859122,0.36171913,-0.21237509,0.05218663,0.22707263,0.8908734,-0.069989555,-0.0067478996,-0.05450604,-0.06032522,-0.18328243,0.25270265,0.24290675,-0.15424311,-0.43999344,-0.2929406,-0.49545038,-0.36442426,-0.1179358,0.04782364,0.17047644,-0.18792865,-0.11228486,-0.1811348,-0.26813722,0.0011512038,0.23212273,0.0686929,-0.036120012,-0.44608107,0.24533078,0.15331693,0.2880213,-0.2101022,0.23616846,0.2621975,-0.091058545,-0.013135745,0.049442567,-0.09730873,-0.09232551,-0.23257889,-0.34078884,-0.019640958,-0.18976703,0.048457954,-0.14154302,-0.2345903,-0.06483785,-0.30947652,-0.13799709,0.37422466,-0.045639936,-0.008904239,0.14800243,0.50622505,0.61974907,0.12123452,-0.48086986,-0.08023384,0.0376836,0.1411308,0.20489614,-0.1969378,-0.18434025,0.46841067,-0.2582989,-0.38897166,-0.27241862,0.04404919,0.55096674,-0.35183504,0.008529432,0.2556173,0.12196264,0.101689346,0.19240344,0.10533235,0.30326873,-0.044779584,0.021245077,-0.10857655,0.36173832,-0.6634176,-0.09004196,-0.13898653,0.06762946,0.029752139,-0.20548205,-0.05892093,0.52391493,-0.60315114,0.4364911,-0.16830043,0.21743026,0.081919394,-0.1407442,0.0044903774,0,0,0,Peripheral,0.02116601437436326
209,9,0.022556390977443608,0.02007190229404658,0.25778732545649835,0.024392221243976348,0.08333333333333333,4,0.009905873185596782,1593.7291140495927,0.26666666666666666,10,0.0,0,0.34790748253502396,21,10,2.761904761904762,5,1,11,4,0.0018933759,-0.034030546,0.14947085,0.29128754,0.18261564,0.25218087,-0.007006689,-0.25519386,-0.20111102,0.0045093666,-0.38003474,-0.082594335,0.31037432,0.060785696,-0.03485139,-0.08028415,-0.33376762,-0.30419296,-0.049549464,-0.20839693,-0.28240788,0.06695811,0.021857524,-0.16011715,-0.07469229,-0.07274318,0.07730435,0.074133225,0.08955356,-0.04335317,0.3562058,0.49014792,0.034251243,-0.2960377,-0.18038481,0.3790087,-0.050763868,0.10295021,-0.07863729,-0.01701643,-0.0749656,0.06196265,0.060913563,-0.16078909,0.28702205,0.2780205,-0.5539504,-0.17079233,0.1304733,0.062331967,0.09455791,0.016989125,0.1505708,-0.13195713,-0.18276297,0.021170836,0.23883043,-0.05707984,0.35486895,-0.08146967,0.017985433,0.06215938,0.5819717,0.024731705,0.36350763,0.0338464,0.11494893,0.18031682,0.082634516,0.01904277,-0.23925959,-0.1966465,-0.4231449,0.05459959,-0.28138366,0.22048683,0.07815937,0.106776096,-0.016307509,-0.17157781,0.027991818,-0.040215276,0.19559889,0.22865774,0.23559074,0.31627482,-0.09686006,-0.2680946,-0.1729506,-0.06115055,-0.008475858,-0.02263218,0.26404625,-0.2778628,-0.17882752,0.30995265,-0.05842964,-0.28128132,0.083188824,0.15396546,-0.3239008,-0.07517343,-0.1615488,0.042291716,0.19140357,-0.14843671,0.01527313,-0.06948009,0.21612364,0.21003713,0.48611516,-0.2929002,0.3929962,-0.20413299,0.013186189,0.020297918,-0.005823496,-0.09256417,-0.0046035107,-0.21043913,-0.08537841,0.0016671664,0.11864191,0.012410978,0.03219464,-0.41729704,0.22476207,-0.18449056,1,1,0,Enabler,0.3109258532030216
