person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,load_centrality,betweenness_norm,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,is_bridge,incident_bridges,constraint,true_role,predicted_role,mo_importance_score
117,4,0.010025062656641603,0.003444488366427333,0.24495628210798487,0.01808202449966597,0.16666666666666666,3,0.005200111684502126,273.4958207826967,0.5,5,0.0,0,-0.33059493875560525,18,12,2.1666666666666665,7,4,6,1,-0.06052709,-0.107970536,-0.12396892,-0.34322482,-0.32454646,-0.2200603,0.35235822,0.24473077,0.16765669,-0.42715997,0.51686555,0.11206581,-0.5376042,0.24233058,-0.28165957,-0.54893285,-0.09962068,0.089008644,0.22111382,0.019787159,0.54484165,0.10447695,0.05045164,0.2808817,-0.49300638,-0.13478102,-0.039782986,-0.44524425,0.297808,0.29640725,-0.26695567,-0.17190883,0.4262041,-0.19911864,0.14929602,-0.2868532,0.05791419,-0.46141106,0.46682236,0.41247714,-0.0628823,0.17031202,0.12070161,-0.28821287,-0.30381423,0.44650626,0.4223411,0.19774541,-0.15337187,0.22188699,-0.18067928,0.16071093,0.18935868,-0.40104032,0.2554651,-0.31440386,-0.11624689,-0.575728,0.37627807,0.5413158,-0.08909769,0.11821795,-0.30202973,0.024552565,1,1,0,Enabler,Peripheral,0.03763697843266467
118,2,0.005012531328320802,0.0022921625672220757,0.17576408553852163,0.0004823612622519872,0.0,1,0.004521353635344643,182.00000000000003,0.6666666666666666,3,0.0,0,-0.5962694212601098,10,7,2.0,0,3,2,5,-0.6803169,-0.20000415,-0.3851736,-0.09816429,-0.07235332,-0.65923256,0.67833465,0.016736025,0.76056564,-1.0835068,0.6998347,0.043117423,-0.59349406,-0.09367016,0.23418279,-0.6326541,0.18734618,-0.061539758,0.16780622,-0.27880526,-0.03151636,0.3450146,0.022426307,-0.23424841,0.6702522,-0.30547696,0.13743523,-0.54148424,0.9289743,-0.038379766,-0.20367578,-0.4762104,0.6740372,0.29298952,-0.25191134,-0.047098335,-0.3090264,-0.2289465,0.37834987,0.5936735,0.67088157,-0.07649687,-0.11798963,-0.16479026,-0.04563592,0.4902459,1.0520859,0.19255044,0.07423032,-0.39714605,-0.72429866,-0.31440526,-0.3161062,-0.062084552,0.2953686,-0.18548569,0.32893282,-0.07464728,0.8494562,0.40783283,0.14937592,-0.04565955,-0.35390446,0.49600312,1,2,0,Peripheral,Peripheral,0.02279455071749796
119,1,0.002506265664160401,0.0,0.1964985057926122,0.00211545016974988,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,7,5,2.857142857142857,0,1,2,4,-0.41477692,-0.024108874,-0.49881548,0.24377249,0.35297617,-0.33032763,0.039167557,-0.41611573,-0.11135964,-0.42297792,0.051482435,-0.5250524,0.13651037,-0.3085195,0.2955449,-0.576479,-0.28090432,-0.28067705,0.31472242,0.03228323,0.067528956,0.22562575,0.37854365,0.074622184,0.15156278,-0.13819486,-0.5741609,-0.2538903,0.34621862,-0.06422304,0.1531231,-0.6157772,0.38816172,-0.3850622,-0.011927537,0.21477638,-0.053293414,-0.22082382,0.3754403,0.49089876,-0.20203732,0.07646935,0.14700136,0.08603646,0.5126141,0.5829183,0.04022751,0.1484735,0.032242525,-0.22690189,-0.5097132,-0.1616409,0.17972852,-0.2826409,-0.3468282,-0.58498,-0.28896943,-0.57107466,-0.51385313,0.59051514,-0.26144478,0.48929185,-0.78929293,0.31510982,1,1,0,Peripheral,Peripheral,0.020298197755875543
120,3,0.007518796992481203,0.002571126308232894,0.21553552095234768,0.006587869907517326,0.0,2,0.004720238620000587,204.15,0.5,4,0.5555555555555556,1,-0.5962694212601098,11,6,1.8181818181818181,0,0,4,7,-0.25193146,0.13657804,-0.300112,0.027353952,-0.030449426,-0.048902266,-0.009967862,-0.15945564,-0.15700454,-0.36320743,0.40560067,-0.1885357,0.01657905,0.22516215,0.3700745,-0.15229206,-0.29889712,-0.13863166,0.5818382,0.14875053,-0.0027896664,0.25406364,-0.31588686,-0.14156489,0.45232803,0.14413548,-0.2733109,-0.49891737,-0.12225102,-0.058561172,0.046745,-0.5624181,0.37592515,-0.14719734,-0.014784986,0.015686495,-0.039521456,0.013548827,0.3588278,0.47624558,-0.73758566,-0.30328342,0.16452783,-0.52164096,-0.4835235,-0.21592103,0.21982199,-0.13005298,0.6094022,0.051440947,-0.76319665,0.057717774,-0.67397875,0.24338482,-0.014003368,-0.24335165,0.05414431,-0.9224836,0.42515743,0.7743666,-0.6800776,-0.07139983,-0.04358076,0.6288931,1,1,0,Peripheral,Peripheral,0.03320941602548404
121,3,0.007518796992481203,0.000202558322103416,0.21683046066434442,0.010130843662496185,0.0,3,0.0002604650680556525,16.083333333333332,0.5,4,0.0,0,-0.4634321800078576,16,10,2.0625,0,4,4,8,-0.11337816,0.018751768,-0.018846603,0.20512576,-0.4027741,-0.27273166,0.36490244,0.044150252,0.17964648,-0.6209116,0.35405502,0.34193036,-0.44154832,0.080665745,-0.15065193,-0.3372268,-0.24891342,0.05816858,-0.055171244,-0.10539744,0.4114913,-0.07441248,-0.34268513,0.5301318,-0.33891273,-0.08783518,-0.1589456,-0.8669461,0.017313493,0.36569175,-0.08291564,-0.30664313,0.30403566,0.018620359,-0.061137408,-0.058169644,-0.07099631,-0.44774976,1.013365,0.34863403,-0.17824863,0.19144402,-0.01603509,-0.17328827,0.19967952,0.6671901,-0.07395519,-0.15259364,-0.31201634,0.27338326,-0.08830224,0.5464864,0.4768409,-0.20007908,0.30639246,-0.22929586,-0.36036003,-0.48830166,0.26119012,0.71120924,0.0242637,0.25898093,-0.34303603,-0.23408873,0,0,0,Peripheral,Peripheral,0.018935589875442714
122,2,0.005012531328320802,6.0258880676759564e-05,0.21243429043504772,0.0067323666901087115,0.0,2,6.940858567412389e-05,4.784615384615386,0.6666666666666666,3,0.0,0,-0.5962694212601098,9,6,2.3333333333333335,0,2,3,4,-0.027602661,-0.3039952,-0.32249776,0.0114527475,0.23774745,-0.11570738,0.2894429,-0.118075244,-0.37318116,-0.8800992,0.6566521,0.040821657,-0.29312736,0.014755006,0.028848216,0.12813097,-0.2925762,0.11581101,0.25783008,0.060020678,0.5701315,0.18516918,-0.5623144,-0.4753119,0.11821406,-0.6138094,-0.0049565313,-0.4188231,-0.0029453645,-0.37112546,0.1132384,0.21408887,0.19477627,-0.103981756,-0.106571056,-0.42272893,-0.024125947,-0.71998054,0.085636064,-0.080451444,-0.10436807,-0.7229782,0.21768612,0.2000174,0.35098648,0.30373293,0.12486651,0.46090847,0.15071322,-0.32774076,-0.49130613,-0.2999981,-0.38769004,0.64550304,0.38498265,0.12663102,0.022697482,-0.7340159,0.15169814,-0.09188121,-0.26803795,0.6370056,-0.13070543,0.14174098,0,0,0,Peripheral,Peripheral,0.01259861481824553
123,10,0.02506265664160401,0.018783877795228256,0.2645049104846808,0.04058689633520135,0.08888888888888889,4,0.019810570747695235,1491.4586808189188,0.2545454545454545,11,0.18999999999999995,1,0.33359126750565615,20,11,2.5,2,1,11,6,-0.315888,-0.014007397,-0.18971062,0.23926148,0.06998639,0.06831065,0.015352711,-0.1519075,-0.24557753,-0.330449,-0.15825066,0.10374034,0.046033654,-0.36160558,0.5211723,-0.3436659,-0.4304016,0.020811059,0.10839224,-0.07503505,0.23680618,0.21662356,-0.24754874,0.015419626,0.5011368,0.046509746,-0.053656492,-0.33421528,0.058738995,0.12524928,0.18334787,-0.62484086,0.2583414,-0.14339195,0.10956117,-0.12218947,-0.13833694,-0.096248925,0.45019343,0.35384288,-0.29534397,-0.19810839,0.39800328,-0.2256645,0.034299076,-0.11259561,0.5057782,0.07532519,0.4081243,-0.03714689,-0.5837005,-0.050391685,-0.40733907,0.10615855,0.077416725,-0.59365755,0.04022664,-0.43071657,0.36400482,0.6839163,-0.34564897,0.142067,0.20636046,0.122527696,0,0,0,Enabler,Peripheral,0.05169756182358909
124,0,0.0,0.0,0.0,7.590317288714358e-60,0.0,0,0.0,0.0,0.0,1,0.0,0,0.0,11,7,1.8181818181818181,0,3,1,7,-0.008654289,0.0011775959,-0.0058071446,0.013351098,0.005768163,-0.010659657,-0.008212021,-0.005453307,0.0037449747,-0.015127679,0.0136743095,0.013561372,0.0007086601,-0.0050672833,0.013609845,-0.0056649353,-0.0046727154,0.014064752,0.010585563,-0.014787456,0.012485445,-0.006786922,0.00016137026,0.011553932,-0.0063110683,-0.0015669242,-0.0037408918,0.012250558,0.005404111,-0.012018967,-0.01275634,-0.013055546,-0.011687594,-0.013974806,0.009500699,-0.010639956,0.0019028299,-0.010304604,0.00320879,0.011348804,-0.0025039427,-0.0024054311,-0.0020918045,0.01514644,-0.0044519063,0.0011300724,-0.0016406979,-0.006531991,0.010938428,0.003912149,-0.012301121,0.0054918937,0.011707343,0.008855412,0.010351615,-0.0034721196,0.0012886189,0.010993173,0.0044049956,0.00023132004,0.00851961,-0.0124240015,0.0016725808,0.011821693,0,0,0,Peripheral,Peripheral,0.0
125,2,0.005012531328320802,0.00015164148347256262,0.19914900679042793,0.003938756680572606,0.0,2,0.0003030781677303761,12.040485429204946,0.6666666666666666,3,0.0,0,-0.5962694212601098,7,6,2.4285714285714284,0,2,1,4,-0.3910521,-0.23439674,0.12186235,-0.010718047,-0.20260882,-0.4127945,0.3534832,-0.098184526,0.5738701,-0.6200466,0.45444295,-0.12218191,-0.83961093,-0.1877902,0.36101726,-0.19502044,0.16518368,0.091789745,0.44150025,-0.28648746,0.26678646,0.3789524,0.082428664,-0.32292342,0.3624962,-0.18840809,-0.32801142,-0.649616,0.7689028,-0.19436865,0.114717446,-0.40279314,0.4406063,0.11409186,0.05899833,-0.123603985,0.24967824,-0.12347902,0.3768446,0.5129324,0.44524583,0.037463427,-0.17606694,0.071735404,0.14853606,0.6397595,0.6941777,0.07932091,0.37542245,-0.11865994,-0.71192724,0.09487437,-0.20518728,0.41155395,0.25136742,-0.5490501,0.12540907,0.08806718,0.62168443,0.5349491,0.36784106,-0.025505919,0.23225133,0.0204335,0,0,0,Peripheral,Peripheral,0.012127710966772058
126,4,0.010025062656641603,0.00310335026343913,0.2105068244168425,0.005118142853058965,0.0,2,0.005665717948122795,246.40911426733035,0.4,5,0.0,0,-0.33059493875560525,9,8,2.3333333333333335,0,3,2,4,-0.79841566,0.059204716,-0.3728258,0.27183208,0.2844148,-0.3207681,0.48187482,-0.1699162,0.286875,-0.64407927,0.17151812,-0.3831747,-0.054095972,-0.09214632,0.6417822,-0.6365687,-0.3846626,0.095309615,0.37582162,-0.12260198,0.039353304,0.1081592,0.08466397,-0.04523989,0.450959,0.063683674,-0.31745046,-0.4846595,0.38716137,0.18392894,0.29510722,-0.41150245,0.44191962,0.017631847,0.06606589,0.11195968,-0.05607422,-0.13887702,0.45610118,0.372625,-0.13855325,-0.18034947,-0.021561202,-0.27438402,0.015809402,0.5097813,0.60673875,0.15414979,0.16314441,-0.41841742,-0.88269335,-0.38867012,-0.34236836,-0.003785482,-0.11652614,-0.40856016,-0.048467338,-0.5974171,0.097384386,0.5497626,-0.29614624,0.24371944,-0.25317058,0.40184,1,1,0,Peripheral,Peripheral,0.031676465904915456
127,1,0.002506265664160401,0.0,0.17691287041132242,0.0004956397553272734,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,13,7,2.6923076923076925,0,4,4,5,-0.57584083,-0.16602229,-0.5306746,0.18386382,0.25277537,-0.59556806,0.072971046,-0.30680344,-0.09625677,-1.2220534,0.21044722,-0.18684201,-0.11524898,-0.6853084,-0.16022405,-0.28102624,0.05550921,-0.053046934,0.048475668,-0.18294068,-0.112504445,0.072221875,-0.19912986,-0.14312217,0.051450662,-0.032382436,0.4234898,-0.63465196,-0.37157974,0.34350917,-0.23640604,-0.2798961,-0.06878647,-0.004545816,-0.08297267,0.5318161,-0.5442378,-0.14808713,0.7889002,0.3649482,0.04699649,0.32508305,0.24878201,-0.34341592,0.044039577,0.24348457,-0.25148934,0.06308458,-0.16674423,0.18701962,-0.22747889,0.43761376,0.26428246,-0.09262887,0.57701755,-0.33313072,-0.30891106,-0.3306382,-0.72040576,0.55880845,0.6479429,1.4019856,-0.74071556,0.40273613,1,1,0,Peripheral,Peripheral,0.02001007522671698
128,3,0.007518796992481203,0.0004410803670258841,0.21425595651397622,0.006744796876328803,0.0,3,0.0005411175901786851,35.02222222222222,0.5,4,0.0,0,-0.4634321800078576,11,7,1.6363636363636365,0,1,3,7,-0.07219941,-0.08065147,-0.3817222,0.09168259,0.5325433,0.3116369,-0.30310717,0.0024348781,-0.049420677,-0.709748,-0.017351307,-0.46299434,0.08420925,0.06339164,0.23351507,-0.40406102,-0.25228706,0.4158783,0.39353904,-0.17073858,0.034537192,0.7049437,0.16831855,-0.1405166,0.41028953,-0.27877095,-0.40945277,0.115795664,0.43702883,-0.041400373,0.050441504,-0.48947957,0.4459259,0.07575922,-0.17375961,-0.04313049,-0.099696346,-0.41634658,0.94587755,0.33588973,-0.18276168,0.04874777,0.13992676,0.009454578,0.75547075,-0.035427306,0.05418712,0.47759563,-0.2696124,-0.37009698,-0.15930943,0.05639086,0.03594925,-0.34660113,-0.3361948,-0.20624708,0.44060847,-0.13252121,-0.39322975,0.67373776,-0.36779943,0.61688954,-0.8690874,0.1859155,0,0,0,Peripheral,Peripheral,0.01840118249268778
129,2,0.005012531328320802,0.0,0.21009833769417072,0.005646964595646394,0.0,2,0.00011124964840913001,0.0,0.6666666666666666,3,0.0,0,-0.5962694212601098,9,7,2.3333333333333335,0,3,1,5,0.13132647,0.20462854,-0.16196743,0.6489056,-0.51065683,-0.044455454,0.27435246,-0.030409899,-0.14424172,-0.08023341,0.2040242,0.01227414,-0.23146422,0.0792034,-0.038987257,-0.73910946,-0.052659873,-0.50774044,0.2703378,-0.18786968,0.6169151,0.900503,-0.21866493,-0.1785888,-0.03148233,0.20905885,0.11649505,0.31064036,-0.258294,-0.02545648,-0.61555815,-0.32577157,0.55813336,-0.040893935,0.41122237,0.05843977,-0.4058511,-0.51953864,0.52351815,-0.111254275,-0.06972352,0.20664395,0.078230865,0.012494193,0.52644366,-0.08615384,0.3997375,0.21149191,0.40607604,-0.06880231,-0.113124944,-0.14294907,-0.09459627,0.03265736,0.24280924,-0.6065464,-0.2780797,-0.54289865,-0.1595355,0.10012,-0.058261763,-0.11069773,-0.546825,0.71549314,0,0,0,Peripheral,Peripheral,0.012388400154019142
130,1,0.002506265664160401,0.0,0.1583676402121833,3.819292110797943e-05,0.0,1,0.0,0.0,1.0,2,1.0,1,-0.8619439037646144,10,8,2.2,0,3,4,3,0.5103955,-0.6894196,-0.72822297,-0.38253334,0.0919404,0.3198148,0.23885112,0.09580657,0.14318022,-0.74655336,-0.2209237,-0.6297654,-0.47384673,0.11427803,0.035192613,0.48003602,-0.20956458,0.055505637,-0.20415778,-0.49654812,0.5388111,0.41080594,-0.5303141,0.42303413,-0.5110325,0.466703,0.8812193,-0.65520465,0.65967584,-0.24663901,-0.1896019,0.23098385,0.4504107,-0.1919072,0.4061882,-0.08687286,0.43526107,-0.31994385,0.08360049,0.37785006,0.29485053,-0.9175317,0.12726086,0.17048085,0.28139058,-0.1609749,0.006746205,0.06559259,0.83985746,-0.123104475,-0.192484,0.2615587,-0.21995662,-0.47475865,-0.75518024,0.13606074,-0.41590217,-0.09692683,-0.15945256,0.024311645,0.33267793,0.83865863,0.8561678,0.78539324,1,1,0,Peripheral,Peripheral,0.023486191810612136
131,10,0.02506265664160401,0.007025204491066475,0.2462562775399454,0.041803527848577854,0.08888888888888889,5,0.014635321459690544,557.8082617951692,0.2545454545454545,11,0.0,0,0.4664285087579084,21,10,2.142857142857143,4,2,13,2,-0.046877638,-0.08940441,-0.738189,-0.2458142,-0.3499195,-0.29298592,-0.16723678,0.012589946,-0.3043207,-0.44500592,0.2658781,-0.06863954,-0.15520935,-0.04960926,-0.036055725,-0.017359743,-0.16344309,-0.3297512,0.10056093,-0.023637675,0.46400008,0.1818127,0.06626368,0.022459188,0.1991513,0.08029456,-0.62100226,-0.34437272,0.46400777,0.47584933,0.10759506,-0.16205971,0.5542323,0.00725009,-0.017308483,0.2664969,-0.12428204,-0.23299466,0.7343721,-0.435779,-0.34626922,-0.035578202,0.33276173,-0.061254125,0.21795622,-0.47177243,-0.007888497,0.014376677,0.23542877,0.22202905,-0.10588717,-0.12605998,-0.00019824403,0.39460826,-0.024156282,-0.55765206,0.13903873,-0.05928666,0.38206923,0.3383317,0.15560381,0.26713303,0.077270284,0.5083993,1,2,0,Enabler,Enabler,0.3850784185532134
132,13,0.03258145363408521,0.004363931875049756,0.2790481358034261,0.11714363894340214,0.038461538461538464,10,0.0035814053285460417,346.5005548108257,0.17582417582417584,14,0.0,0,0.8649402325146652,15,9,2.7333333333333334,7,6,2,0,0.05763276,-0.102278866,-0.3069939,0.022510577,0.019086827,-0.14563179,-0.18174908,0.001523832,-0.13538131,-0.45970896,0.24428265,0.036221918,-0.22473109,0.11451577,0.254481,-0.031575266,0.2719367,-0.13472956,0.04129853,0.0021314237,0.12382589,0.26320294,-0.16274521,-0.06491065,0.035969775,0.016311325,-0.003674476,-0.15782228,0.09927152,0.06453783,-0.06681791,-0.15799312,0.30091012,-0.22031447,0.13854685,0.021707205,0.12959796,-0.33473557,0.49666303,0.21310534,0.25528607,0.13582388,0.25386465,0.13929962,0.2727607,-0.03253118,0.28854233,0.11440001,0.1837763,-0.041654136,-0.23079936,0.08638808,-0.016765255,0.37254956,0.2241538,-0.33736145,0.022964071,-0.21401438,0.07022299,0.5460907,0.12740836,0.10416772,0.0033596903,-0.027398251,0,0,0,Broker,Peripheral,0.08540202977966134
133,0,0.0,0.0,0.0,7.590317288714358e-60,0.0,0,0.0,0.0,0.0,1,0.0,0,0.0,8,5,2.125,0,0,1,7,-0.012089938,0.0120485425,-0.014779652,0.008494711,-0.0034867227,-0.015620135,0.008958392,-0.015214015,-0.009927861,0.011687707,0.005532205,-0.00025486387,0.0031101983,0.011325352,-0.008389749,0.009159837,0.0013577938,0.013794303,0.0062729865,0.010427564,0.006323885,0.009505082,0.010667887,0.012593288,-0.014975961,0.008608315,-0.007877413,-0.0063296854,-0.012965621,0.008722274,0.0024349354,-0.013117854,0.008307546,0.006406909,0.0048582368,0.007817542,-0.0013649706,-0.004876215,0.012989268,-0.0088483915,0.006116176,0.013342984,-0.0011541322,-0.0066606943,0.013017619,-0.015308024,0.014915463,-0.015240066,-0.010356547,0.008376842,-0.0021236353,-0.0053257793,-0.015062554,-0.010336766,0.010457195,-0.008216018,0.00470246,0.009363489,0.007395683,0.0044839624,-0.004218243,-0.0045377463,0.0010868683,0.0114136,0,0,0,Peripheral,Peripheral,0.0
134,1,0.002506265664160401,0.0,0.2063608831481499,0.0018516418390543208,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.816160320663924,11,5,2.3636363636363638,0,2,0,9,0.13648178,0.09311745,-0.030754521,0.47915703,0.3038503,-0.5067977,0.20139828,-0.28077355,-0.42350698,-0.2486697,0.17881118,-0.7775462,-1.1785551,0.0259168,0.048566457,-0.08882059,-0.04686039,0.2975426,-0.29497808,0.14540495,0.25875747,-0.31596452,-0.3836175,0.16624884,0.48268518,-0.1363633,0.046271913,0.025813995,0.51966393,-0.24217714,-0.1858755,-0.26521352,-0.25957298,0.30948988,0.03411303,0.14428262,-0.3304213,-0.0007241668,0.1635673,0.4551378,-0.30763653,0.11796017,0.3176188,-0.07898627,-0.5543604,-0.40266412,0.23784615,-0.09100125,-0.5657067,0.021698073,0.22057244,-0.32774368,0.1805758,-0.38505843,-0.07471381,-0.007986416,0.06314851,-0.3541242,0.08857826,0.21798946,-0.7603119,0.006198557,0.74936485,0.29942358,1,1,0,Peripheral,Peripheral,0.020251273052356956
135,10,0.02506265664160401,0.004980801026544992,0.2640748211993398,0.03538261249001847,0.2,6,0.009789407232664834,395.4805823086989,0.34545454545454546,11,0.0,0,0.49341595793489246,19,10,2.263157894736842,2,3,11,3,0.16304222,0.03711987,0.06846414,0.019041188,-0.06395961,0.17853145,-0.027234484,-0.21503586,-0.4726805,-0.56828195,-0.19532402,-0.66476333,-0.7122378,0.5712368,-0.1799587,-0.1292021,0.111840904,0.06724313,-0.14507902,-0.1231582,0.025537148,-0.0726266,0.12226395,-0.28636914,0.43944067,-0.27429965,-0.043466914,-0.06497906,-0.012659871,0.016327413,-0.5235906,0.3423502,0.15795869,0.17896089,0.30549693,0.03726149,-0.37441897,0.061276417,-0.42618862,0.15261824,0.17594078,0.20230201,0.1447455,-0.18198785,0.34265494,0.19621041,0.0010622917,-0.42265928,-0.39828405,0.20823742,-0.20253147,0.16618943,-0.26605222,0.16671577,-0.13786118,0.04148634,-0.23474263,-0.47804257,-0.00030087255,0.07189128,0.16239803,-0.18913816,0.31187,0.2879338,0,0,0,Enabler,Enabler,0.30906273464524964
136,9,0.022556390977443608,0.014944755078645273,0.26910690147074395,0.027894836494545657,0.1111111111111111,4,0.012273389135867022,1186.6284979995132,0.28888888888888886,10,0.0,0,0.34790748253502396,13,10,2.6153846153846154,4,3,5,1,-0.06953564,0.21594934,0.7283325,0.081658505,0.085055105,0.09007149,0.100325026,0.15080826,-0.053960733,-0.18528292,0.029240351,-0.3874727,-0.6908542,0.093747094,0.29651126,-0.08365518,-0.36189693,0.19056264,-0.6681124,-0.20450921,-0.07415801,0.09082662,-0.11525372,-0.26126477,0.3055978,-0.231743,0.274094,-0.21852052,0.21490516,-0.13239203,0.018559564,0.18053836,-0.21042545,0.08935884,-0.1234181,-0.1465947,-0.63680965,0.12223784,0.56519127,-0.10151861,-0.15662645,0.2550828,0.15908188,-0.63890934,-0.022993159,-0.0022527224,0.5445079,-0.33391038,0.11403038,-0.059981808,0.075929485,-0.20329264,0.021172598,-0.19822143,-0.32765278,-0.6470628,-0.29451573,-0.36777276,-0.027486093,0.18160126,-0.22806002,0.009331478,0.5988797,0.37985966,0,0,0,Enabler,Peripheral,0.04265538653001943
137,1,0.002506265664160401,0.0,0.20062509578455093,0.0015042371382710607,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.816160320663924,11,5,2.272727272727273,0,1,3,7,-0.43407896,0.12312477,-0.202464,-0.42612147,-0.11193481,0.54575694,-0.49095333,0.0009858464,-0.33805493,-0.19674735,0.009461119,-0.70577914,-0.6122869,-0.3090802,0.060936812,-0.32357562,-0.27728477,-0.22971636,-0.0033586577,0.12009849,0.31610015,0.028682142,0.4458989,-0.6487168,-0.18490009,0.073245354,0.5355269,-0.7678158,0.068378836,-0.054649755,-0.38473603,0.2349953,0.33184242,0.14764945,0.32375327,-0.34483096,-0.3306,0.3148333,-0.4560861,0.32467318,0.030628936,-0.029026054,0.13991949,-0.33185738,0.59453535,-0.29555038,0.00282358,-0.5282844,-0.48780632,0.3266957,0.29675826,-0.24244846,-0.114953004,-0.18079102,-0.27180555,0.19932412,-0.41786084,-0.4550277,0.065796494,0.5626472,-0.063681945,-0.31772447,0.5244972,0.23668225,1,1,0,Peripheral,Peripheral,0.020189478708932555
138,6,0.015037593984962405,0.010810997286310953,0.22126160086865665,0.0058570842052621955,0.0,3,0.009826741188648026,858.403995530376,0.2857142857142857,7,0.0,0,-0.08861794366458153,13,7,2.6153846153846154,0,3,2,8,0.032387834,-0.10348057,0.010247055,0.23105446,0.077810615,0.2950601,-0.5102118,-0.30479416,0.069281705,0.13731176,-0.12165943,-0.33995998,-0.88107556,0.0008849445,0.5066559,-0.13456488,-0.22431928,-0.38694063,-0.7189322,-0.102009796,-0.027531596,0.08298673,-0.19215217,-0.14053184,0.26271066,-0.5304217,0.68931806,-0.18471508,0.556222,-0.1723201,0.19985513,0.24271217,0.120982215,-0.041977126,-0.0518529,-0.1013427,-1.0464245,-0.13871877,0.52599394,-0.27603906,0.15308975,0.4225288,0.12042908,-0.38766548,-0.35121998,0.14081533,0.71879965,-0.29490802,0.0693419,-0.4065895,0.16067685,0.7481002,-0.62582654,-0.08427355,-0.26390028,-0.33513218,-0.0033413188,-0.17485599,-0.34945792,0.0035434915,-0.41207248,0.30199948,0.5278153,0.17914125,1,1,0,Peripheral,Peripheral,0.041827957458747164
139,14,0.03508771929824561,0.0029992007031068137,0.28343109081604534,0.07933796731910005,0.04395604395604396,10,0.004295922302907237,238.1395350273841,0.17142857142857143,15,0.0,0,1.0754498595343664,13,8,2.6153846153846154,3,8,2,0,-0.016551267,0.11980738,0.010188047,0.3122622,0.24404436,-0.038129702,0.024389982,-0.16812599,-0.26512936,0.08833187,0.16758078,-0.38455516,-0.48741582,0.384578,0.114633344,0.12175876,-0.09245889,0.14722984,-0.18795216,0.17049016,0.026440639,-0.26239344,0.06967166,0.061600752,0.14804476,-0.20675145,0.06989239,-0.16317388,0.16710122,-0.09756751,0.08483618,0.18206488,0.11794208,-0.005617511,0.15534073,0.0026205343,-0.36878833,0.00880361,-0.077541694,0.25834128,-0.084553555,0.14794582,0.3013904,-0.17950341,0.1785894,-0.09191849,0.38580287,-0.20905474,-0.3366745,0.10911876,0.15395363,-0.1175542,0.051686015,0.15645045,0.0692446,-0.0069901734,-0.21191837,-0.19263773,-0.029424781,0.28843337,-0.18201147,0.26270482,0.23727188,0.41267332,0,0,0,Broker,Broker,0.9483899176634656
140,8,0.020050125313283207,0.008235056706057278,0.2549544977042292,0.029472007178967075,0.21428571428571427,5,0.0042371046034605266,653.871737517654,0.3888888888888889,9,0.0,0,0.20239900713515546,11,7,1.8181818181818181,2,1,5,3,0.0665742,-0.12972906,-0.14626864,-0.06486595,-0.03534893,-0.0805239,-0.097219266,-0.01777477,0.024763636,-0.59851116,-0.3704518,-0.511461,-0.29293036,0.25556487,-0.0308653,-0.25301987,-0.18050277,0.0050235987,-0.30080232,0.0063864896,-0.24501137,-0.06974696,0.4777174,-0.6833102,0.19076009,-0.40982193,0.025266252,0.053331222,0.11230148,-0.21377186,-0.010031457,0.3716064,0.038505152,0.1399966,-0.21654083,-0.66194206,-0.50939023,0.12748708,0.08252047,0.05746064,0.016381271,0.10096233,0.020005498,-0.4018095,0.06586289,-0.12486172,0.34639493,-0.4804053,-0.097174846,0.09531803,0.5995208,-0.06672175,0.056492895,0.20554595,-0.14661121,-0.052328818,-0.33765346,-0.6089605,-0.06803459,0.3002552,0.26457965,0.10656903,0.5120619,0.4241933,0,0,0,Enabler,Peripheral,0.0424493465013522
